film_id,year,length,budget,votes,genre,rating
53991,1982,94,15.9,8,Action,8.1
53992,1955,116,10.6,297,Action,3.5
53993,1961,99,12.5,9,Action,4.6
53994,1957,,10.2,11,Action,5.2
53995,1992,95,12.7,37,Action,3
53996,1993,92,17.8,6,Action,8.2
53997,1943,,10.1,5,Comedy,7.6
53998,1975,86,12.5,12,Drama,3.2
53999,2001,,14.5,11,Drama,4.1
54000,1973,94,12,16,Drama,3.3
54001,1977,81,9.3,88,Action,2.5
54002,1990,95,16.9,11,Action,7.6
54003,1962,83,12.5,39,Action,4
54004,1976,97,13.6,12,Drama,3.6
54005,1969,70,15.6,5,Action,8.1
54006,1992,93,13.7,33,Action,3.7
54007,2000,37,14,6,Short,8
54008,1974,110,8.9,10,Drama,3.5
54009,1975,94,9.2,170,Action,3.5
54010,1997,110,10,126,Action,3.1
54011,2002,44,8.8,111,Documentary,7.2
54012,1986,90,17.8,9,Action,7.7
54013,1974,84,10.6,23,Documentary,8.1
54014,1959,103,9.5,107,Action,4.6
54015,1913,88,6.7,66,Drama,3.6
54016,2001,115,12.5,1422,Comedy,4
54017,1980,95,8.7,83,Action,5.1
54018,1998,109,14.1,126,Drama,2.6
54019,1961,103,16.8,15,Action,8.3
54020,1964,98,8.5,8,Action,4.4
54021,1984,95,14.9,22,Action,8
54022,1981,90,15.2,18,Drama,3.2
54023,1987,100,16.7,26,Drama,3.9
54024,1977,92,16.1,226,Action,7.9
54025,2002,8,20,20,Short,8
54026,1978,98,10,7,Drama,3.9
54027,1981,82,13.9,103,Drama,3.8
54028,2002,96,11.2,12,Action,4.1
54029,1972,250,14.1,4007,Drama,6.5
54030,1973,100,7.6,21,Comedy,4.2
54031,1975,94,11.2,94,Action,3.3
54032,1990,84,9.6,9,Action,6.1
54033,1973,100,15.5,34,Action,8.3
54034,1980,90,19,22,Action,7.8
54035,2003,92,10,89,Comedy,8.5
54036,1992,80,16.7,34,Action,7.5
54037,2002,92,19,47,Action,8.2
54038,2003,87,15.7,114,Drama,3
54039,1981,86,13.2,17,Action,3.6
54040,2003,28,10.9,8,Drama,8
54041,1982,22,13.8,17,Short,7.9
54042,1967,123,9.3,117,Drama,4.3
54043,1974,,14,11,Drama,1.6
54044,1972,,16.1,422,Action,3.8
54045,2003,96,10.5,276,Comedy,3.4
54046,1966,,15.2,15,Action,3.6
54047,2001,17,13,13,Short,7.3
54048,1987,103,8,56,Drama,5.1
54049,1941,128,11.7,19,Drama,4.5
54050,1972,75,12.5,20,Drama,3.3
54051,1998,93,23.5,24,Action,8.1
54052,1990,90,8.9,54,Comedy,3.5
54053,1999,20,14.7,46,Short,8.1
54054,2002,92,11.8,60,Drama,5.1
54055,1988,91,5.8,6,Action,4.7
54056,1994,110,14,47,Comedy,4.5
54057,2001,100,13.9,24,Drama,4.2
54058,1979,100,11.3,73,Action,2.6
54059,1982,151,10.9,7,Drama,4.7
54060,1952,91,8.2,1320,Drama,4.2
54061,1994,90,19.2,9,Documentary,7.9
54062,1979,30,8,6,Action,3.5
54063,1986,123,11.1,12,Drama,4.6
54064,2002,119,13.3,254,Drama,4.6
54065,1999,89,6.8,18,Action,3.7
54066,2004,,12,12,Action,3.5
54067,1996,67,6.9,27,Documentary,4.5
54068,1981,145,13.7,56,Drama,3.7
54069,2002,102,11.9,72,Drama,3.5
54070,1970,100,9.6,59,Drama,3.7
54071,1991,98,9.3,20,Drama,4.8
54072,1953,108,13,70,Drama,4.6
54073,1996,110,11.9,975,Comedy,8.1
54074,1997,106,9.5,24,Comedy,2.6
54075,1971,118,7.2,54,Drama,3.6
54076,2001,90,12.3,60,Comedy,3.2
54077,1946,125,12.4,6,Action,4.7
54078,2000,92,10,37,Drama,3.9
54079,1984,110,6.9,220,Drama,3.7
54080,1974,96,10.7,12,Drama,5.7
54081,1957,88,12,5,Comedy,8.2
54082,1984,95,9.1,15,Drama,3.1
54083,2001,120,12.4,49,Action,3.6
54084,1977,136,13,79,Action,3.3
54085,1971,125,10,7,Drama,2
54086,1983,90,12.6,7,Drama,3.9
54087,1995,100,15,17,Drama,4.6
54088,1937,144,13,45,Drama,3.7
54089,1971,95,13.1,5,Action,4.2
54090,1927,60,13.8,72,Comedy,7.9
54091,1929,16,12.4,3294,Short,7.9
54092,1983,93,12.3,40,Comedy,8.5
54093,1992,105,13.2,1904,Drama,3.8
54094,1991,95,15.1,12,Drama,3.4
54095,1993,90,6.2,101,Drama,6
54096,2001,89,10.3,334,Comedy,7.7
54097,1976,85,8.3,5,Action,4.3
54098,2003,11,10.1,8,Short,8
54099,1968,100,9.5,7,Action,4
54100,2003,58,9.5,22,Drama,4.2
54101,1972,98,12.1,422,Action,3.1
54102,1936,116,12.1,40,Drama,3
54103,1998,90,13.4,50,Comedy,7.7
54104,1951,95,14.7,6,Drama,3.7
54105,1987,125,15.9,137,Drama,5.2
54106,1967,90,9.5,16,Drama,3.9
54107,1972,104,8.7,106,Drama,4.3
54108,1966,102,11.8,978,Drama,2.9
54109,1974,93,13.7,11,Drama,3.7
54110,2002,104,11.2,61,Drama,3.8
54111,2003,121,15.2,76,Comedy,8.1
54112,1994,90,9.5,372,Comedy,4
54113,1983,90,14.5,17,Drama,2.9
54114,2001,85,16.2,202,Drama,3.3
54115,1997,5,16.1,8,Animation,3.8
54116,2004,5,15.8,5,Animation,8.9
54117,1974,125,14.1,14,Action,4.2
54118,1980,110,10.7,62,Drama,3.5
54119,1972,90,15.1,14,Drama,3.7
54120,2002,84,13.6,30,Action,4.7
54121,1966,83,9.7,10,Drama,4
54122,2002,94,13.7,73,Drama,3.9
54123,1965,92,13.8,14,Comedy,7.5
54124,1970,117,12.1,8,Documentary,8.9
54125,2002,95,6.8,8,Drama,3.9
54126,2000,90,10.6,26,Action,3.2
54127,1971,110,16.7,10,Drama,4.5
54128,1999,95,10,190,Drama,4
54129,1999,105,8.2,26,Action,4.8
54130,2005,109,12.7,35,Comedy,7.4
54131,1946,90,11.2,17,Drama,4.4
54132,1963,85,14.1,15,Action,2.6
54133,1975,105,15,35,Comedy,7.7
54134,1996,95,11.4,20,Action,4.1
54135,1978,95,20.4,5,Drama,7.7
54136,1962,105,10,217,Comedy,3.5
54137,1999,14,13.3,6,Short,7.3
54138,1968,86,12.3,60,Drama,4.9
54139,1977,107,11,84,Drama,4.4
54140,1960,89,8.1,111,Drama,3
54141,1997,65,16.9,12,Documentary,8
54142,2001,15,12.6,10,Comedy,8.1
54143,1990,100,14.3,36,Action,4.2
54144,1987,,9.6,178,Drama,3.6
54145,1993,104,12.8,177,Drama,3.4
54146,2004,28,12.8,10,Short,7.7
54147,2004,99,12.8,10,Documentary,8.8
54148,1984,110,11.3,12,Drama,4
54149,2004,88,11.5,6,Drama,5.8
54150,2003,,11.5,54,Action,8
54151,1953,98,6.3,10,Action,4.1
54152,1997,3,8.5,11,Comedy,8.1
54153,1969,99,16.5,48,Drama,4.4
54154,1929,21,13,82,Comedy,7.8
54155,1997,117,11,1031,Drama,3.7
54156,1903,1,12.8,5,Comedy,7.7
54157,1932,76,13.4,14,Drama,4.6
54158,1943,8,10.7,14,Animation,8.6
54159,1988,171,6.5,5228,Drama,4.8
54160,1992,92,10.1,89,Comedy,7.6
54161,1992,40,14.9,13,Short,8.1
54162,1989,90,15.2,823,Comedy,8.5
54163,2003,9,12.3,5,Drama,8.3
54164,1918,80,10,5,Drama,4.5
54165,2002,90,7.2,6,Action,5.4
54166,2002,8,13.2,6,Drama,8.1
54167,1994,83,11.1,40,Action,4.2
54168,1991,83,16.1,78,Action,7.4
54169,2003,108,17.7,34,Action,8.3
54170,1999,125,14.4,46,Drama,4.6
54171,2000,106,13.9,35842,Drama,3.4
54172,2003,6,6.5,27,Drama,7.7
54173,1991,85,11.4,33,Action,5
54174,1977,89,10.5,118,Action,5.1
54175,1944,102,7.4,91,Drama,3.2
54176,1955,75,11.1,27,Drama,3.8
54177,2003,75,13.1,44,Documentary,8.7
54178,2004,30,12.3,17,Drama,7.9
54179,1910,14,8.9,44,Drama,8.6
54180,1925,52,9.6,8,Drama,4.5
54181,1946,17,15.1,53,Comedy,8.2
54182,1935,20,15,71,Comedy,8.2
54183,1994,,12.2,19,Action,3.9
54184,1996,6,11.6,35,Animation,7.3
54185,1978,27,5.5,12,Drama,3.8
54186,1989,100,17.1,6716,Comedy,7.7
54187,1952,6,19.3,35,Animation,8.4
54188,1960,12,11,34,Documentary,7.6
54189,1978,108,13.5,29,Drama,6
54190,1902,2,15.8,46,Comedy,8
54191,1900,2,12.8,21,Comedy,8.5
54192,2003,104,7.6,221,Comedy,4.8
54193,2000,63,10.4,89,Comedy,8.3
54194,1997,89,6.3,488,Action,3.2
54195,1947,98,12.1,31,Drama,3.2
54196,1937,8,9.4,10,Animation,7.5
54197,1914,54,5.9,5,Drama,6.3
54198,1927,144,17,31,Drama,4.8
54199,1963,110,13.4,16,Drama,5.3
54200,2000,93,14.3,32,Comedy,8.6
54201,1999,105,10.8,6,Action,2.6
54202,2002,120,11.7,632,Comedy,3.1
54203,1947,146,9.6,245,Action,2.3
54204,1954,55,14.2,10,Documentary,8
54205,2004,87,13.4,136,Documentary,7.6
54206,2003,56,11.5,290,Documentary,7.9
54207,1943,40,9.2,6,Documentary,7.4
54208,1997,92,14,42,Comedy,7.6
54209,2003,78,13.8,5,Comedy,7.8
54210,1996,102,15.5,12,Drama,1.8
54211,1998,90,14.5,6,Documentary,8.1
54212,1991,91,10.9,6,Drama,2.8
54213,2003,100,9,1350,Action,5
54214,1957,71,15.9,261,Action,7.6
54215,1994,90,11,63,Action,3.3
54216,1969,119,13.4,505,Action,5.7
54217,1964,90,9.3,6,Drama,5.4
54218,1948,70,9.3,28,Action,3.7
54219,1949,117,10.3,603,Drama,3.1
54220,1987,94,7.1,49,Action,4.7
54221,1932,80,15,10,Drama,3.8
54222,1941,64,9.2,7,Action,4.9
54223,1957,76,12.9,10,Drama,5.6
54224,1983,128,10.9,1024,Drama,3.8
54225,1996,92,8,12,Drama,4.4
54226,2000,90,10.3,123,Drama,2.6
54227,1995,92,9.2,38,Action,4
54228,1972,87,9.8,98,Animation,5.3
54229,1950,86,13.3,11,Drama,1.7
54230,1946,69,13.2,7,Action,2.8
54231,1997,92,10.6,34,Action,5.6
54232,2002,76,10.4,85,Comedy,4
54233,2000,94,11.8,200,Action,4.2
54234,1992,98,12.4,9413,Action,3.4
54235,1995,99,17.3,5551,Action,3.9
54236,1991,99,11.8,447,Drama,3.5
54237,2000,111,15.8,3718,Drama,2.9
54238,1940,57,9.5,5,Action,4.2
54239,1936,98,13.7,71,Action,0.9
54240,1938,65,13.8,13,Action,3.7
54241,1930,82,12.7,5,Comedy,3.7
54242,1999,92,14.5,45,Action,6
54243,1998,118,14.6,543,Drama,3.5
54244,1989,103,16,66,Comedy,7.9
54245,1997,93,7.3,7,Action,5.4
54246,1986,98,12.5,523,Drama,2.8
54247,1976,84,16.2,9,Comedy,8.1
54248,1951,83,6.8,12,Drama,6.3
54249,1988,90,11.5,22,Action,4.9
54250,1995,90,6.6,40,Action,4.6
54251,1995,94,15.5,95,Comedy,7.9
54252,2004,95,14.4,31,Comedy,7.9
54253,1981,97,12.6,535,Comedy,8.3
54254,1999,105,15.7,6,Drama,4.7
54255,1937,80,8.9,30,Action,4.9
54256,1997,82,14.9,367,Drama,5.3
54257,1947,61,11.6,15,Action,4.6
54258,2003,113,8.8,4183,Comedy,3.1
54259,1984,112,7.6,503,Drama,5
54260,1963,110,8.2,185,Comedy,5.3
54261,1997,103,11.7,101,Drama,4.4
54262,1939,88,7.4,6,Action,5.6
54263,1998,104,9.8,66,Drama,5.6
54264,1938,65,14.2,6,Drama,5
54265,1999,91,19.6,142,Comedy,7.8
54266,1993,90,8.2,1493,Comedy,3.5
54267,2002,85,9.5,5138,Action,7.7
54268,1950,83,13.5,5,Drama,3.1
54269,1957,68,16.1,7,Action,8.4
54270,1995,93,10.9,148,Action,3.9
54271,1996,80,15,23,Action,4.3
54272,1947,90,12.6,9,Comedy,7.6
54273,1942,68,10.8,13,Action,4.3
54274,1949,85,11.5,55,Drama,4.3
54275,1946,116,6.2,306,Action,3.4
54276,1999,94,16.6,54,Action,8.1
54277,2002,22,6.9,7,Short,8.5
54278,1972,68,8.5,7,Action,2.6
54279,1928,84,10.8,5,Drama,3
54280,1941,95,9.6,25,Drama,3
54281,1976,87,14.1,22,Documentary,7.8
54282,1990,90,15,15,Action,3.1
54283,1995,167,13.7,5330,Comedy,2.9
54284,1998,93,5.3,20,Action,3.8
54285,1981,90,9.8,47,Comedy,5.1
54286,1999,88,8.7,590,Comedy,4.2
54287,1980,85,10.7,6,Drama,4.8
54288,1943,8,13,26,Animation,7.8
54289,2002,76,10.6,10,Action,3
54290,1991,81,8.2,17,Action,3.5
54291,2003,108,14.5,55,Drama,3.5
54292,1995,99,17.8,674,Drama,2.5
54293,1936,226,14,56,Action,4.5
54294,1990,80,9.9,10,Action,3.1
54295,1998,97,11.3,100,Comedy,7.8
54296,1967,63,13.3,101,Comedy,8.7
54297,2000,91,9.7,47,Comedy,4.7
54298,1997,80,13.8,62,Comedy,7.6
54299,1995,30,17.3,5,Short,7.9
54300,1949,71,17.3,22,Drama,3.9
54301,1996,93,12.2,124,Action,4.2
54302,2004,108,14.6,541,Drama,3.7
54303,1962,78,11.3,17,Action,3
54304,1958,91,17.9,12,Drama,4.2
54305,1955,105,18.6,80,Action,7.7
54306,1927,80,9.3,75,Drama,3.5
54307,1985,103,12.6,95,Action,3.2
54308,1996,95,14.3,216,Comedy,7.9
54309,1950,91,11.2,31,Drama,5.6
54310,1961,99,13,148,Drama,3
54311,1986,89,17.3,59,Action,7.9
54312,1992,96,12.2,6,Drama,4.5
54313,2002,96,8.9,1769,Action,3.3
54314,1994,47,7.4,71,Action,4.6
54315,2001,15,13,7,Short,7.3
54316,1942,60,16.5,73,Action,7.8
54317,1988,108,7.2,343,Drama,5.3
54318,2003,90,11.4,23,Comedy,8.1
54319,1961,85,15.2,32,Drama,3.7
54320,1971,100,6.5,6,Action,3.3
54321,1972,98,14.5,175,Comedy,8
54322,1982,90,9.2,39,Drama,3.6
54323,1998,110,14.7,472,Action,8.9
54324,1977,120,18.2,68,Drama,6.1
54325,1969,90,11.6,35,Action,3.3
54326,1908,4,9.4,6,Short,7.9
54327,1955,10,12.8,7,Short,7.8
54328,1994,33,17.4,13,Short,8.6
54329,1969,88,14.4,131,Drama,5.7
54330,1985,85,12,5,Romance,5
54331,1961,84,8.8,693,Comedy,2.2
54332,1975,108,10.7,6,Comedy,7.8
54333,1985,97,16.2,67,Comedy,7.7
54334,1964,93,8.6,15,Comedy,1.2
54335,1987,106,13.8,38,Action,3.2
54336,2001,103,16.7,477,Comedy,8.1
54337,1961,18,16.3,89,Romance,7.9
54338,1989,80,13.1,36,Documentary,8.3
54339,1978,110,12.6,90,Drama,3
54340,1999,80,17.4,1493,Drama,3.6
54341,1998,88,18.2,16,Drama,2.6
54342,1993,117,10.7,44,Drama,4.3
54343,1933,8,8.8,21,Animation,2.4
54344,1896,1,10.5,6,Comedy,8.1
54345,1957,86,5.1,51,Comedy,3.5
54346,2002,86,12.9,34,Drama,3.3
54347,1936,40,13.1,297,Drama,4.8
54348,1975,97,11.3,39,Drama,3.3
54349,1983,105,14.3,9,Action,3.4
54350,2003,110,16.4,11,Drama,3.4
54351,1999,120,14.2,130,Comedy,8.2
54352,1964,110,8,35,Comedy,3.6
54353,1981,102,8.8,61,Drama,5
54354,1994,27,11,7,Short,7.8
54355,1981,95,9.6,10,Action,4.5
54356,1977,50,13.5,22,Action,4.1
54357,1980,102,6.9,58,Drama,5.2
54358,1949,91,12.1,21,Drama,4
54359,1958,86,14.3,16,Drama,4.9
54360,1955,8,11,9,Short,7.5
54361,1976,89,16.3,354,Drama,4
54362,2004,130,6.7,17,Action,3.6
54363,1963,78,12.4,23,Action,3.3
54364,1957,73,19.5,267,Action,7.3
54365,1940,108,15.5,5,Drama,3.3
54366,1984,94,13.5,6742,Action,4.4
54367,1947,61,13.2,19,Action,3.7
54368,1956,6,10.8,17,Animation,7.6
54369,1941,67,7.1,13,Comedy,2.9
54370,1931,85,10.8,6,Drama,3.7
54371,2002,125,11.8,8713,Drama,3.2
54372,1947,109,12.1,73,Action,4.4
54373,1948,105,9.9,427,Comedy,2.9
54374,1984,96,10.1,475,Comedy,4
54375,2002,17,14.9,7,Short,7.8
54376,1941,96,10.1,36,Comedy,3
54377,1984,99,11.4,7,Drama,4.4
54378,1985,78,12.1,6,Comedy,8.2
54379,1947,101,8.8,43,Drama,4.4
54380,1999,21,11.4,49,Documentary,7.5
54381,1934,84,11.4,5,Drama,4.4
54382,2001,60,13.6,15,Documentary,7.8
54383,1997,98,11.1,68,Comedy,3.4
54384,1996,117,12.9,940,Action,4.4
54385,2004,220,12.4,83,Documentary,7.8
54386,1992,131,14.1,30868,Drama,3.7
54387,1960,121,13.6,618,Drama,2.6
54388,1959,95,8.4,12,Drama,5
54389,1956,96,14.5,8,Drama,4
54390,1964,87,13.1,7,Action,4.6
54391,1938,100,14.4,7,Drama,4.1
54392,1974,121,10.6,18,Drama,2.6
54393,1983,89,5.5,13,Comedy,3
54394,1936,87,13.4,40,Drama,5.4
54395,1956,95,12.6,48,Drama,5.1
54396,1919,112,7.9,57,Action,2.7
54397,1932,89,15.8,9,Comedy,7.6
54398,1982,79,10.3,67,Action,4
54399,1996,118,17.2,536,Drama,4.2
54400,1931,74,17.4,21,Drama,3.6
54401,1929,93,14.3,42,Action,3
54402,1941,94,12.3,52,Drama,4.6
54403,1972,88,8,60,Action,4.7
54404,1925,86,8.9,117,Drama,5.8
54405,1930,72,12.7,118,Drama,5.5
54406,1957,94,9.7,34,Drama,3.4
54407,1988,102,9.7,197,Action,3.5
54408,1996,105,10.8,563,Drama,2.2
54409,1981,90,10.5,102,Animation,3.5
54410,1956,91,15.3,17,Documentary,8.3
54411,2004,5,12.9,57,Comedy,8
54412,1950,80,18.3,5,Comedy,7.6
54413,1995,91,5.5,16,Action,5.4
54414,1988,90,9.5,60,Action,4.2
54415,1993,90,13.3,17,Action,5
54416,1943,7,10,6,Animation,7.7
54417,1944,100,7.1,718,Romance,4.9
54418,1980,90,11.4,124,Drama,3.9
54419,1932,67,5.2,32,Comedy,4.5
54420,1939,135,13.7,228,Drama,4.5
54421,2003,90,11.4,6,Documentary,8.2
54422,1950,80,12.5,108,Drama,1.9
54423,2001,45,8.4,13,Documentary,8.3
54424,1994,138,11.5,10,Drama,4.2
54425,1943,10,12.5,6,Short,8.1
54426,2003,108,10.1,1788,Drama,3.8
54427,1996,75,11.2,40,Comedy,7.6
54428,1994,54,12.3,16,Action,3.5
54429,1995,90,9.9,23,Documentary,7.2
54430,2001,77,10.2,9,Documentary,9
54431,2004,92,17.5,8,Drama,4.8
54432,1971,94,10.5,33,Action,2.9
54433,1992,99,14.4,5709,Action,8.3
54434,1999,89,14,3486,Action,8.1
54435,1960,29,12.6,17,Documentary,8.1
54436,2004,95,10.6,30,Drama,3.5
54437,1999,54,4.8,8,Documentary,2.7
54438,1991,,15.3,8,Drama,3.9
54439,1966,82,10.1,7,Comedy,8.1
54440,1998,96,10.9,64,Drama,4.6
54441,1943,61,12.2,5,Action,3.3
54442,1948,75,13.4,37,Action,3.7
54443,1978,97,14.1,8,Drama,8.6
54444,2004,78,11.6,31,Drama,4.7
54445,1957,76,10,23,Action,3.8
54446,1951,74,16,54,Action,7.6
54447,1927,49,13.7,539,Drama,1.8
54448,1946,70,7.1,11,Action,3.6
54449,2005,85,9.4,24,Action,2.8
54450,1992,117,9.8,2297,Action,5.6
54451,1997,84,14.2,40,Comedy,8.3
54452,2003,120,9.4,12,Documentary,5.5
54453,2001,117,9.9,39,Drama,4.4
54454,1980,77,14.6,13,Action,3.2
54455,1997,95,11.6,148,Documentary,8.6
54456,1971,102,15.1,78,Action,5.1
54457,1978,130,11.3,522,Comedy,4.1
54458,1988,90,5.9,40,Comedy,3
54459,1986,90,10.9,14,Action,2.9
54460,1963,7,11,38,Animation,7.9
54461,1993,104,20.7,137,Action,8.2
54462,1988,87,21.2,185,Action,7.1
54463,1959,6,14,18,Animation,7.9
54464,1991,60,13.2,11,Action,3.6
54465,2004,103,14,469,Drama,4.6
54466,1951,85,15.3,6,Action,3.1
54467,2002,50,12.4,224,Documentary,8.3
54468,1942,92,10.5,14,Drama,3.4
54469,1945,7,12.6,38,Animation,7.9
54470,1981,173,8.3,464,Drama,5
54471,1966,6,11.1,5,Animation,5.1
54472,2001,108,15,1084,Action,2.9
54473,1999,92,13.1,39,Action,3.8
54474,1912,17,12.7,55,Short,7.6
54475,2004,40,13.9,8,Short,7.8
54476,1939,11,14.3,5,Documentary,7.4
54477,1945,80,13.9,24,Action,4.7
54478,1981,83,11.9,65,Action,4
54479,1969,85,17.2,12,Comedy,4
54480,1971,90,9.5,41,Comedy,3.4
54481,1997,88,11.6,7,Drama,2.9
54482,1966,13,10.9,11,Short,8.7
54483,1981,90,12.6,6,Action,4.6
54484,1970,96,16.9,24,Comedy,8.4
54485,1964,7,9.1,21,Animation,7.8
54486,1977,112,12.8,15,Action,4.4
54487,1962,89,14.4,58,Drama,2.8
54488,1964,128,9.6,497,Comedy,3.2
54489,2002,108,11.7,260,Action,3
54490,2004,5,18.2,9,Animation,8.2
54491,1939,,11.8,5,Drama,3.2
54492,2004,96,14.8,579,Action,7.8
54493,1995,93,4.7,1008,Drama,3.3
54494,1982,94,8.8,34,Action,4
54495,1947,103,12.3,200,Drama,4.7
54496,1989,120,11,12,Action,5
54497,1929,86,13.9,47,Drama,5
54498,1955,111,12.3,66,Action,4.7
54499,1948,79,13.7,13,Action,4.2
54500,1952,78,16.1,18,Action,8.2
54501,1993,102,11.4,2691,Comedy,5
54502,1956,70,13.5,6,Drama,4.6
54503,1952,70,9.2,8,Action,5.4
54504,1957,80,8.7,65,Drama,6.4
54505,1964,98,8.5,117,Action,3.9
54506,1999,82,14.3,69,Drama,3.2
54507,1952,94,15,5,Action,4.9
54508,2004,156,16.5,8039,Drama,4.6
54509,1973,90,11.5,6,Drama,4.3
54510,2003,25,17.5,6,Documentary,8.2
54511,1951,97,12.8,105,Comedy,3.6
54512,2004,80,10.3,37,Drama,3.8
54513,2002,80,15.7,11,Action,8.2
54514,1998,42,13.2,6,Short,8.7
54515,1984,95,12.1,144,Drama,4.9
54516,1957,94,16.7,117,Drama,3.4
54517,2004,87,5.9,29,Drama,4.1
54518,2002,92,12.2,400,Action,4.3
54519,1987,119,12.4,31587,Drama,2.6
54520,1994,103,11,34,Action,2.9
54521,2004,15,14.2,8,Short,7.7
54522,1995,,9.8,348,Documentary,7.7
54523,1970,100,12.5,70,Drama,4.5
54524,1966,105,12.3,14,Action,3.9
54525,1974,92,13.6,27,Action,2.3
54526,1956,94,11.7,11,Drama,3.2
54527,1996,,17.7,14,Comedy,7.9
54528,1976,,15.9,51,Action,7.7
54529,1941,94,11.2,5,Drama,3.8
54530,1932,,16.5,13,Comedy,8.2
54531,1994,97,15.1,136,Drama,3.5
54532,1966,98,14.8,23,Action,4.8
54533,1971,96,14.7,8,Action,4.9
54534,1996,90,10.8,60,Action,3.3
54535,1972,112,11.7,46,Action,3.4
54536,1943,72,7.4,13,Action,4.5
54537,1971,83,10.8,15,Drama,2.4
54538,1965,85,9.3,11,Comedy,4.5
54539,1995,113,11.6,662,Comedy,4.1
54540,1957,120,20.9,7,Drama,8.1
54541,1965,105,11.2,8,Action,3.9
54542,1999,119,10.5,39,Drama,5.1
54543,1980,90,14.4,886,Action,4.2
54544,1968,87,11.9,11,Action,3.8
54545,1968,91,13.8,30,Action,3.8
54546,1967,96,20.3,15,Action,8.7
54547,1986,23,8.9,10,Documentary,7.3
54548,1983,83,8.8,48,Action,2.3
54549,1998,99,9.5,262,Comedy,3.3
54550,2000,102,19,113,Drama,4.3
54551,1996,124,8.2,3201,Drama,3.9
54552,1951,92,15.8,17,Comedy,7.9
54553,1946,89,12.7,13,Comedy,8.5
54554,1959,112,16.6,208,Action,5
54555,1971,90,10.2,138,Comedy,8.1
54556,1931,85,9.5,5,Comedy,2.3
54557,2000,82,15.1,20,Documentary,7.2
54558,1968,104,11.9,21,Drama,4
54559,1984,86,11.4,7,Action,2.7
54560,1971,86,13,19,Action,4.3
54561,1988,88,12.8,29,Comedy,7.8
54562,1955,7,10.6,29,Animation,8
54563,2000,115,13.5,740,Drama,3.9
54564,2003,7,12.9,10,Comedy,7.9
54565,2005,90,11,20,Comedy,8.3
54566,1965,99,12.8,13,Drama,3.3
54567,1979,75,4.3,44,Action,3.1
54568,1944,106,15.9,137,Comedy,7.8
54569,1948,84,10.9,23,Comedy,8
54570,1953,16,10.4,32,Comedy,8.4
54571,1944,76,15.7,24,Comedy,8.9
54572,1957,61,12.7,14,Comedy,8.3
54573,1978,86,11.1,4459,Comedy,7.8
54574,2001,2,13.6,7,Short,8.2
54575,1940,62,10,13,Action,8
54576,1970,94,13.2,37,Comedy,8.4
54577,1956,87,10.3,47,Comedy,7.7
54578,1980,87,10.2,288,Comedy,7.6
54579,1971,94,4.8,77,Comedy,4.7
54580,1958,83,12,29,Comedy,8.3
54581,1984,95,14.7,480,Comedy,8.2
54582,1967,124,12.5,255,Drama,4.2
54583,1972,89,10.6,37,Comedy,7.9
54584,1968,119,10,54,Drama,4.3
54585,1930,92,13.2,54,Comedy,4.2
54586,1972,97,10.4,196,Comedy,8.4
54587,1954,90,12.9,7,Comedy,7.3
54588,1976,80,14.4,311,Comedy,8.2
54589,1948,7,13.7,37,Animation,8.9
54590,1964,85,12.5,9,Action,2
54591,2002,90,15.1,11,Drama,3.4
54592,2000,17,12.7,17,Comedy,8.1
54593,2001,15,10.2,30,Drama,8.5
54594,1986,86,14,33,Comedy,8.3
54595,1981,,9,34,Action,4.3
54596,1967,175,8.7,38,Drama,3.2
54597,1977,95,14,24,Action,2.9
54598,1934,73,14,27,Drama,3
54599,1991,66,15.6,5,Action,8.2
54600,1993,,15,32,Comedy,8.4
54601,1981,97,8.5,9,Comedy,3.6
54602,1937,21,11.2,11,Short,8.1
54603,2002,14,10.3,11,Drama,7.5
54604,2005,118,11.4,1160,Comedy,2.4
54605,1994,90,13.2,12,Action,4.5
54606,1959,89,14.7,34,Comedy,8.2
54607,1953,8,11.2,23,Animation,8.1
54608,2003,93,14.7,2417,Comedy,8.6
54609,1932,80,13,10,Romance,4.6
54610,1974,104,11.7,278,Comedy,8.1
54611,1993,107,16.4,7,Action,8
54612,1985,93,13,13,Drama,3.2
54613,1990,100,22.3,256,Comedy,7.7
54614,2000,21,13.3,26,Drama,7.5
54615,1980,132,13.5,2178,Drama,4.1
54616,1980,84,15.2,12,Action,3.6
54617,1998,82,6,167,Drama,4.6
54618,2004,81,16.8,7,Comedy,7.7
54619,1994,25,14.6,22,Short,7.6
54620,1998,99,10.6,8245,Action,3.3
54621,2000,97,12,3280,Action,4.2
54622,2002,90,9,23,Action,3.5
54623,2000,109,12.4,14,Comedy,8
54624,1998,96,9.4,6,Comedy,4.5
54625,1996,92,15.8,21,Action,4.1
54626,1987,90,10.9,12,Action,2.5
54627,2000,106,11.2,1089,Drama,3.7
54628,2001,70,15.9,29,Drama,8.2
54629,1991,106,9.7,592,Drama,4.3
54630,1985,96,7.7,17,Action,3.4
54631,1988,105,14.6,9,Documentary,8.1
54632,1981,96,16.5,155,Documentary,7.6
54633,1999,4,20.1,8,Short,8
54634,1999,56,7.2,14,Documentary,3.1
54635,1960,83,11.6,10,Comedy,2.8
54636,1969,104,12.8,14,Drama,4.4
54637,1975,88,11.2,26,Action,4.4
54638,1970,93,15.6,6,Action,3.4
54639,1994,95,7.5,24,Action,4.8
54640,1989,75,15.5,10,Drama,5.4
